stage,backend,request_batch,miss_rate,n_reads,io_size,queue_depth,round,submit_us,completion_us,bytes_read,correct,direct_path,error,phase,submission_group
B1,Tutti-deployed,4,0.067,549,4096,256,0,171.081,554.717,2248704,true,gpu_nvme_kernel,,3,16
B1,Tutti-deployed,4,0.134,1098,4096,256,0,347.474,888.686,4497408,true,gpu_nvme_kernel,,2,16
B1,Tutti-deployed,4,0.134,1098,4096,256,0,339.232,960.002,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,1,340.501,911.194,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,2,336.718,919.581,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,3,342.028,936.373,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,4,338.714,917.945,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,5,347.217,921.539,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,6,351.345,961,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,7,352.962,942.467,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,8,340.953,938.6,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,9,335.948,899.564,4497408,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.134,1098,4096,256,0,346.9,914.528,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,1,346.023,970.996,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,2,340.823,953.775,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,3,341.458,911.605,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,4,341.951,907.159,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,5,336.636,987.88,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,6,339.146,893.824,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,7,341.077,946.478,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,8,343.482,942.321,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,9,338.078,959.012,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,10,336.364,950.064,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,11,340.224,1001.224,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,12,348.116,959.245,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,13,332.581,949.334,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,14,333.919,912.387,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,15,341.952,967.917,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,16,337.19,923.592,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,17,331.603,949.784,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,18,330.756,923.984,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,19,331.706,1076.227,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,20,327.545,906.798,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,21,348.459,910.283,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,22,329.062,958.412,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,23,339.293,1000.272,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,24,330.892,1002.882,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,25,341.049,945.103,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,26,331.222,911.565,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,27,332.111,928.809,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,28,340.508,921.122,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,29,341.65,974.167,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,30,339.438,948.633,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,31,330.664,928.476,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,32,334.474,960.888,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,33,328.573,987.845,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,34,335.287,918.797,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,35,328.601,933.665,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,36,330.615,967.198,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,37,329.199,911.292,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,38,328.629,991.59,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,39,345.91,964.019,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,40,334.145,945.139,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,41,334.568,985.623,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,42,337.458,922.54,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,43,342.418,922.569,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,44,333.577,951.868,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,45,332.848,965.955,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,46,338.163,993.326,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,47,333.335,924.881,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,48,332.32,1081.081,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,49,331.369,943.696,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,50,336.268,1020.132,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,51,331.106,973.16,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,52,330.719,937.002,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,53,338.694,962.835,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,54,333.277,896.865,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,55,331.248,970.795,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,56,327.178,913.532,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,57,330.016,924.626,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,58,332.377,956.968,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,59,330.058,912.374,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,60,334.209,1016.805,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,61,338.995,926.584,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,62,331.666,889.882,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,63,339.789,916.339,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,64,333.236,902.398,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,65,329.098,908.021,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,66,331.754,962.968,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,67,332.416,955.673,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,68,340.506,994.211,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,69,343.564,927.755,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,70,339.752,951.296,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,71,328.409,950.872,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,72,330.347,925,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,73,329.163,912.27,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,74,334.516,964.567,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,75,343.745,942.772,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,76,338.892,919.615,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,77,349.504,969.201,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,78,335.042,912.805,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,79,331.401,905.358,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,80,338.75,899.637,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,81,337.525,987.465,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,82,332.934,997.167,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,83,346.112,918.595,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,84,342.08,994.75,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,85,330.64,950.285,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,86,332.516,926.759,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,87,334.876,898.791,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,88,331.358,893.315,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,89,325.761,916.293,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,90,331.169,897.821,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,91,345,915.308,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,92,327.85,1034.152,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,93,331.293,926.012,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,94,331.259,986.053,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,95,332.942,914.54,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,96,342,909.585,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,97,338.761,952.367,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,98,340.372,940.97,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,99,330.722,965.013,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,100,331.466,923.432,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,101,329.982,930.243,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,102,333.221,942.107,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,103,339.351,884.231,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,104,348.536,934.528,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,105,328.095,906.592,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,106,330.391,940.997,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,107,328.304,994.095,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,108,332.402,979.171,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,109,327.383,917.473,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,110,326.978,938.452,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,111,343.808,941.641,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,112,331.756,924.038,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,113,330.137,947.116,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,114,332.839,926.912,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,115,326.981,916.427,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,116,344.63,913.406,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,117,329.194,967.113,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,118,332.985,916.314,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,119,325.62,1041.294,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,120,332.576,1067.844,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,121,335.587,1055.318,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,122,330.12,940.985,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,123,434.321,1008.973,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,124,336.625,952.502,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,125,353.41,931.387,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,126,330.414,922.483,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,127,335.189,905.816,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,128,337.141,977.426,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,129,332.612,952.727,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,130,327.981,968.297,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,131,329.436,934.087,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,132,344.298,920.351,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,133,340.827,981.766,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,134,332.508,898.259,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,135,335.381,920.884,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,136,328.171,912.773,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,137,338.516,915.826,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,138,332.799,920.076,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,139,337.306,933.318,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,140,332.682,928.825,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,141,346.253,909.763,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,142,326.997,950.629,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,143,338.121,879.514,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,144,339.727,965.835,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,145,340.228,971.119,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,146,343.626,914.396,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,147,330.791,889.449,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,148,327.152,989.13,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,149,338.798,915.039,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,150,345.947,893.868,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,151,339.74,942.801,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,152,328.601,997.772,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,153,331.778,958.664,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,154,331.782,986.137,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,155,337.568,923.063,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,156,332.493,931.703,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,157,330.407,952.672,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,158,332.852,966.714,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,159,332.506,934.75,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,160,327.999,903.945,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,161,332.318,905.444,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,162,336.766,926.643,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,163,326.399,904.832,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,164,324.995,925.919,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,165,341.559,936.736,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,166,328.632,945.34,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,167,332.992,939.764,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,168,333.372,906.141,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,169,326.815,927.406,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,170,325.567,945.014,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,171,326.987,893.015,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,172,341.738,953.372,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,173,331.078,923.513,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,174,327.089,915.151,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,175,326.702,928.074,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,176,332.842,1032.997,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,177,329.214,999.815,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,178,327.676,893.431,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,179,346.198,919.789,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,180,334.209,926.962,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,181,331.301,935.972,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,182,329.001,1008.447,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,183,337.185,893.34,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,184,338.636,928.043,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,185,330.221,939.791,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,186,337.217,911.449,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,187,333.809,1028.549,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,188,329.588,929.288,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,189,344.569,897.728,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,190,330.236,932.286,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,191,330.471,997.71,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,192,332.482,983.196,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,193,340.511,914.973,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,194,344.579,982.444,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,195,335.008,908.218,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,196,328.116,931.128,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,197,333.215,904.583,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,198,327.946,1022.085,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,199,326.706,1008.421,4497408,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.134,1098,4096,256,0,349.45,960.333,4497408,true,gpu_nvme_kernel,,3,16
B1,Tutti-deployed,4,0.3,2458,4096,256,0,738.911,1958.384,10067968,true,gpu_nvme_kernel,,2,16
B1,Tutti-deployed,4,0.3,2458,4096,256,0,738.926,2007.837,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,1,736.671,1945.085,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,2,742.216,1931.452,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,3,747.821,1937.692,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,4,736.605,1922.239,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,5,741.139,1986.244,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,6,749.988,1911.86,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,7,732.37,1923.218,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,8,731.288,1966.148,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,9,742.839,1950.89,10067968,true,gpu_nvme_kernel,,0,16
B1,Tutti-deployed,4,0.3,2458,4096,256,0,730.941,1903.396,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,1,735.93,1972.249,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,2,745.02,2007.847,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,3,743.517,1935.512,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,4,734.093,1966.926,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,5,727.277,2054.573,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,6,738.296,2083.322,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,7,739.453,1956.17,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,8,733.354,1964.421,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,9,738.383,1955.533,10067968,true,gpu_nvme_kernel,,1,16
B1,Tutti-deployed,4,0.3,2458,4096,256,10,729.823,1950.199,10067968,true,gpu_nvme_kernel,,1,16
